timeframe,setup,side,rr,feature,bucket,trades,wins,losses,win_rate,win_rate_pct,thr_lo,thr_hi
1h,PFR,short,1.5,body_pct,high25,43,15,28,0.3488372093023256,"34,9%",57.472527472530665,
1h,PFR,short,1.5,body_pct,low30,51,16,35,0.3137254901960784,"31,4%",,25.680766610519186
1h,PFR,short,1.5,body_pct,high30,51,18,33,0.35294117647058826,"35,3%",54.60889926112477,
1h,PFR,short,1.5,body_pct,low40,68,22,46,0.3235294117647059,"32,4%",,33.99202830195879
1h,PFR,short,1.5,body_pct,high40,68,29,39,0.4264705882352941,"42,6%",47.29276930572791,
1h,PFR,short,1.5,body_pct,low50,85,31,54,0.36470588235294116,"36,5%",,41.48741418764036
1h,PFR,short,1.5,body_pct,high50,85,37,48,0.43529411764705883,"43,5%",41.48741418764036,
1h,PFR,short,1.5,body_pct,low60,101,39,62,0.38613861386138615,"38,6%",,47.29276930572791
1h,PFR,short,1.5,body_pct,high60,101,46,55,0.45544554455445546,"45,5%",33.99202830195879,
1h,PFR,short,1.5,upper_wick_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,upper_wick_pct,low20,34,14,20,0.4117647058823529,"41,2%",,20.559691639336382
1h,PFR,short,1.5,upper_wick_pct,high20,34,13,21,0.38235294117647056,"38,2%",57.84005671318316,
1h,PFR,short,1.5,upper_wick_pct,low25,43,18,25,0.4186046511627907,"41,9%",,23.61984626135677
1h,PFR,short,1.5,upper_wick_pct,high25,43,14,29,0.32558139534883723,"32,6%",55.3853296193122,
1h,PFR,short,1.5,upper_wick_pct,low30,51,20,31,0.39215686274509803,"39,2%",,26.021683472422275
1h,PFR,short,1.5,upper_wick_pct,high30,51,17,34,0.3333333333333333,"33,3%",50.38600134430717,
1h,PFR,short,1.5,upper_wick_pct,low40,68,26,42,0.38235294117647056,"38,2%",,32.172358290717064
1h,PFR,short,1.5,upper_wick_pct,high40,68,26,42,0.38235294117647056,"38,2%",43.038740553381196,
1h,PFR,short,1.5,upper_wick_pct,low50,85,34,51,0.4,40%,,37.09949409780789
1h,PFR,short,1.5,upper_wick_pct,high50,85,34,51,0.4,40%,37.09949409780789,
1h,PFR,short,1.5,upper_wick_pct,low60,101,42,59,0.4158415841584158,"41,6%",,43.038740553381196
1h,PFR,short,1.5,upper_wick_pct,high60,101,42,59,0.4158415841584158,"41,6%",32.172358290717064,
1h,PFR,short,1.5,lower_wick_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,lower_wick_pct,low20,34,15,19,0.4411764705882353,"44,1%",,5.7813710170531705
1h,PFR,short,1.5,lower_wick_pct,high20,34,12,22,0.35294117647058826,"35,3%",33.06982649781733,
1h,PFR,short,1.5,lower_wick_pct,low25,43,18,25,0.4186046511627907,"41,9%",,7.191511658369739
1h,PFR,short,1.5,lower_wick_pct,high25,43,16,27,0.37209302325581395,"37,2%",27.32980640660451,
1h,PFR,short,1.5,lower_wick_pct,low30,51,22,29,0.43137254901960786,"43,1%",,9.23338151708364
1h,PFR,short,1.5,lower_wick_pct,high30,51,21,30,0.4117647058823529,"41,2%",22.54998194759156,
1h,PFR,short,1.5,lower_wick_pct,low40,68,27,41,0.39705882352941174,"39,7%",,12.483067199625232
1h,PFR,short,1.5,lower_wick_pct,high40,68,29,39,0.4264705882352941,"42,6%",19.34942498161276,
1h,PFR,short,1.5,lower_wick_pct,low50,85,35,50,0.4117647058823529,"41,2%",,15.45952525867377
1h,PFR,short,1.5,lower_wick_pct,high50,85,34,51,0.4,40%,15.45952525867377,
1h,PFR,short,1.5,lower_wick_pct,low60,101,39,62,0.38613861386138615,"38,6%",,19.34942498161276
1h,PFR,short,1.5,lower_wick_pct,high60,101,41,60,0.40594059405940597,"40,6%",12.483067199625232,
1h,PFR,short,1.5,ret_1_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,ret_1_pct,low20,34,11,23,0.3235294117647059,"32,4%",,-0.43015163027387837
1h,PFR,short,1.5,ret_1_pct,high20,34,12,22,0.35294117647058826,"35,3%",-0.086015535539039,
1h,PFR,short,1.5,ret_1_pct,low25,43,16,27,0.37209302325581395,"37,2%",,-0.3853382489872548
1h,PFR,short,1.5,ret_1_pct,high25,43,16,27,0.37209302325581395,"37,2%",-0.1181041181041231,
1h,PFR,short,1.5,ret_1_pct,low30,51,19,32,0.37254901960784315,"37,3%",,-0.3287767441745171
1h,PFR,short,1.5,ret_1_pct,high30,51,19,32,0.37254901960784315,"37,3%",-0.1344641362510624,
1h,PFR,short,1.5,ret_1_pct,low40,68,28,40,0.4117647058823529,"41,2%",,-0.2641079007651181
1h,PFR,short,1.5,ret_1_pct,high40,68,26,42,0.38235294117647056,"38,2%",-0.17818298754633366,
1h,PFR,short,1.5,ret_1_pct,low50,85,34,51,0.4,40%,,-0.2356358185182538
1h,PFR,short,1.5,ret_1_pct,high50,85,34,51,0.4,40%,-0.2356358185182538,
1h,PFR,short,1.5,ret_1_pct,low60,101,42,59,0.4158415841584158,"41,6%",,-0.17818298754633366
1h,PFR,short,1.5,ret_1_pct,high60,101,40,61,0.39603960396039606,"39,6%",-0.2641079007651181,
1h,PFR,short,1.5,ret_3_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,ret_3_pct,low20,34,11,23,0.3235294117647059,"32,4%",,-0.31392656978550976
1h,PFR,short,1.5,ret_3_pct,high20,34,17,17,0.5,50%,0.2447124654618627,
1h,PFR,short,1.5,ret_3_pct,low25,43,16,27,0.37209302325581395,"37,2%",,-0.2429632212970545
1h,PFR,short,1.5,ret_3_pct,high25,43,20,23,0.46511627906976744,"46,5%",0.1716461942820268,
1h,PFR,short,1.5,ret_3_pct,low30,51,20,31,0.39215686274509803,"39,2%",,-0.2013889932284862
1h,PFR,short,1.5,ret_3_pct,high30,51,25,26,0.49019607843137253,49%,0.10713651244229175,
1h,PFR,short,1.5,ret_3_pct,low40,68,25,43,0.36764705882352944,"36,8%",,-0.13825400755307132
1h,PFR,short,1.5,ret_3_pct,high40,68,35,33,0.5147058823529411,"51,5%",0.029040680445193617,
1h,PFR,short,1.5,ret_3_pct,low50,85,29,56,0.3411764705882353,"34,1%",,-0.0417858975240492
1h,PFR,short,1.5,ret_3_pct,high50,85,39,46,0.4588235294117647,"45,9%",-0.0417858975240492,
1h,PFR,short,1.5,ret_3_pct,low60,101,33,68,0.32673267326732675,"32,7%",,0.029040680445193617
1h,PFR,short,1.5,ret_3_pct,high60,101,43,58,0.42574257425742573,"42,6%",-0.13825400755307132,
1h,PFR,short,1.5,ret_5_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,ret_5_pct,low20,34,12,22,0.35294117647058826,"35,3%",,-0.8123780144679671
1h,PFR,short,1.5,ret_5_pct,high20,34,11,23,0.3235294117647059,"32,4%",-0.047505288372242535,
1h,PFR,short,1.5,ret_5_pct,low25,43,13,30,0.3023255813953488,"30,2%",,-0.7275065527492575
1h,PFR,short,1.5,ret_5_pct,high25,43,16,27,0.37209302325581395,"37,2%",-0.0843407098137016,
1h,PFR,short,1.5,ret_5_pct,low30,51,17,34,0.3333333333333333,"33,3%",,-0.6693870679759861
1h,PFR,short,1.5,ret_5_pct,high30,51,21,30,0.4117647058823529,"41,2%",-0.14843727597491976,
1h,PFR,short,1.5,ret_5_pct,low40,68,26,42,0.38235294117647056,"38,2%",,-0.5527511960011976
1h,PFR,short,1.5,ret_5_pct,high40,68,26,42,0.38235294117647056,"38,2%",-0.3120612519542276,
1h,PFR,short,1.5,ret_5_pct,low50,85,34,51,0.4,40%,,-0.4150448901251491
1h,PFR,short,1.5,ret_5_pct,high50,85,34,51,0.4,40%,-0.4150448901251491,
1h,PFR,short,1.5,ret_5_pct,low60,101,42,59,0.4158415841584158,"41,6%",,-0.3120612519542276
1h,PFR,short,1.5,ret_5_pct,high60,101,42,59,0.4158415841584158,"41,6%",-0.5527511960011976,
1h,PFR,short,1.5,rsi,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,rsi,low20,34,13,21,0.38235294117647056,"38,2%",,25.355698779342415
1h,PFR,short,1.5,rsi,high20,34,18,16,0.5294117647058824,"52,9%",43.71619699488024,
1h,PFR,short,1.5,rsi,low25,43,18,25,0.4186046511627907,"41,9%",,27.572683539008423
1h,PFR,short,1.5,rsi,high25,43,23,20,0.5348837209302325,"53,5%",42.617342029295685,
1h,PFR,short,1.5,rsi,low30,51,20,31,0.39215686274509803,"39,2%",,29.493805773551266
1h,PFR,short,1.5,rsi,high30,51,27,24,0.5294117647058824,"52,9%",41.57781171396784,
1h,PFR,short,1.5,rsi,low40,68,24,44,0.35294117647058826,"35,3%",,32.808057560345354
1h,PFR,short,1.5,rsi,high40,68,33,35,0.4852941176470588,"48,5%",38.01380488518869,
1h,PFR,short,1.5,rsi,low50,85,30,55,0.35294117647058826,"35,3%",,35.560718057021745
1h,PFR,short,1.5,rsi,high50,85,38,47,0.4470588235294118,"44,7%",35.560718057021745,
1h,PFR,short,1.5,rsi,low60,101,35,66,0.3465346534653465,"34,7%",,38.01380488518869
1h,PFR,short,1.5,rsi,high60,101,44,57,0.43564356435643564,"43,6%",32.808057560345354,
1h,PFR,short,1.5,pos_in_range_n,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,pos_in_range_n,low20,34,8,26,0.23529411764705882,"23,5%",,0.1329368658825497
1h,PFR,short,1.5,pos_in_range_n,high20,34,16,18,0.47058823529411764,"47,1%",0.3506357819788431,
1h,PFR,short,1.5,pos_in_range_n,low25,43,11,32,0.2558139534883721,"25,6%",,0.1709816853081396
1h,PFR,short,1.5,pos_in_range_n,high25,43,19,24,0.4418604651162791,"44,2%",0.3268079800498765,
1h,PFR,short,1.5,pos_in_range_n,low30,51,12,39,0.23529411764705882,"23,5%",,0.18628622825523355
1h,PFR,short,1.5,pos_in_range_n,high30,51,25,26,0.49019607843137253,49%,0.3067200358880613,
1h,PFR,short,1.5,pos_in_range_n,low40,68,19,49,0.27941176470588236,"27,9%",,0.2060184997310133
1h,PFR,short,1.5,pos_in_range_n,high40,68,35,33,0.5147058823529411,"51,5%",0.25594673081312547,
1h,PFR,short,1.5,pos_in_range_n,low50,85,25,60,0.29411764705882354,"29,4%",,0.2345925262558013
1h,PFR,short,1.5,pos_in_range_n,high50,85,43,42,0.5058823529411764,"50,6%",0.2345925262558013,
1h,PFR,short,1.5,pos_in_range_n,low60,101,33,68,0.32673267326732675,"32,7%",,0.25594673081312547
1h,PFR,short,1.5,pos_in_range_n,high60,101,49,52,0.48514851485148514,"48,5%",0.2060184997310133,
1h,PFR,short,1.5,dist_to_high_n_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,dist_to_high_n_pct,low20,34,16,18,0.47058823529411764,"47,1%",,1.291712696785843
1h,PFR,short,1.5,dist_to_high_n_pct,high20,34,13,21,0.38235294117647056,"38,2%",3.955123432316535,
1h,PFR,short,1.5,dist_to_high_n_pct,low25,43,19,24,0.4418604651162791,"44,2%",,1.488541348205885
1h,PFR,short,1.5,dist_to_high_n_pct,high25,43,15,28,0.3488372093023256,"34,9%",3.541239678483174,
1h,PFR,short,1.5,dist_to_high_n_pct,low30,51,22,29,0.43137254901960786,"43,1%",,1.6048566511988904
1h,PFR,short,1.5,dist_to_high_n_pct,high30,51,19,32,0.37254901960784315,"37,3%",3.2527315377059454,
1h,PFR,short,1.5,dist_to_high_n_pct,low40,68,30,38,0.4411764705882353,"44,1%",,1.9655441885528366
1h,PFR,short,1.5,dist_to_high_n_pct,high40,68,23,45,0.3382352941176471,"33,8%",2.7381893351013984,
1h,PFR,short,1.5,dist_to_high_n_pct,low50,85,38,47,0.4470588235294118,"44,7%",,2.3191808317807894
1h,PFR,short,1.5,dist_to_high_n_pct,high50,85,31,54,0.36470588235294116,"36,5%",2.3191808317807894,
1h,PFR,short,1.5,dist_to_high_n_pct,low60,101,45,56,0.44554455445544555,"44,6%",,2.7381893351013984
1h,PFR,short,1.5,dist_to_high_n_pct,high60,101,38,63,0.37623762376237624,"37,6%",1.9655441885528366,
1h,PFR,short,1.5,dist_to_low_n_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,dist_to_low_n_pct,low20,34,9,25,0.2647058823529412,"26,5%",,0.31050871887756115
1h,PFR,short,1.5,dist_to_low_n_pct,high20,34,15,19,0.4411764705882353,"44,1%",1.2759765471254496,
1h,PFR,short,1.5,dist_to_low_n_pct,low25,43,14,29,0.32558139534883723,"32,6%",,0.3605953303600848
1h,PFR,short,1.5,dist_to_low_n_pct,high25,43,22,21,0.5116279069767442,"51,2%",1.0970158479533496,
1h,PFR,short,1.5,dist_to_low_n_pct,low30,51,18,33,0.35294117647058826,"35,3%",,0.4627135137758347
1h,PFR,short,1.5,dist_to_low_n_pct,high30,51,25,26,0.49019607843137253,49%,0.9780290205676716,
1h,PFR,short,1.5,dist_to_low_n_pct,low40,68,23,45,0.3382352941176471,"33,8%",,0.5740255941638064
1h,PFR,short,1.5,dist_to_low_n_pct,high40,68,33,35,0.4852941176470588,"48,5%",0.8262511728898058,
1h,PFR,short,1.5,dist_to_low_n_pct,low50,85,31,54,0.36470588235294116,"36,5%",,0.6911192426944474
1h,PFR,short,1.5,dist_to_low_n_pct,high50,85,37,48,0.43529411764705883,"43,5%",0.6911192426944474,
1h,PFR,short,1.5,dist_to_low_n_pct,low60,101,35,66,0.3465346534653465,"34,7%",,0.8262511728898058
1h,PFR,short,1.5,dist_to_low_n_pct,high60,101,45,56,0.44554455445544555,"44,6%",0.5740255941638064,
1h,PFR,short,1.5,vol_z,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,vol_z,low20,34,12,22,0.35294117647058826,"35,3%",,-0.8269965520902856
1h,PFR,short,1.5,vol_z,high20,34,11,23,0.3235294117647059,"32,4%",0.7956456325274642,
1h,PFR,short,1.5,vol_z,low25,43,16,27,0.37209302325581395,"37,2%",,-0.7794467918657847
1h,PFR,short,1.5,vol_z,high25,43,16,27,0.37209302325581395,"37,2%",0.4218563784674022,
1h,PFR,short,1.5,vol_z,low30,51,19,32,0.37254901960784315,"37,3%",,-0.6341327520323222
1h,PFR,short,1.5,vol_z,high30,51,19,32,0.37254901960784315,"37,3%",0.16010371984553523,
1h,PFR,short,1.5,vol_z,low40,68,26,42,0.38235294117647056,"38,2%",,-0.49386843646148715
1h,PFR,short,1.5,vol_z,high40,68,27,41,0.39705882352941174,"39,7%",-0.08763412030364605,
1h,PFR,short,1.5,vol_z,low50,85,33,52,0.38823529411764707,"38,8%",,-0.3045677626584471
1h,PFR,short,1.5,vol_z,high50,85,35,50,0.4117647058823529,"41,2%",-0.3045677626584471,
1h,PFR,short,1.5,vol_z,low60,101,41,60,0.40594059405940597,"40,6%",,-0.08763412030364605
1h,PFR,short,1.5,vol_z,high60,101,42,59,0.4158415841584158,"41,6%",-0.49386843646148715,
1h,PFR,short,1.5,bars_since_new_high,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,bars_since_new_high,low20,38,16,22,0.42105263157894735,"42,1%",,12.0
1h,PFR,short,1.5,bars_since_new_high,high20,35,16,19,0.45714285714285713,"45,7%",51.0,
1h,PFR,short,1.5,bars_since_new_high,low25,44,18,26,0.4090909090909091,"40,9%",,13.0
1h,PFR,short,1.5,bars_since_new_high,high25,44,17,27,0.38636363636363635,"38,6%",46.0,
1h,PFR,short,1.5,bars_since_new_high,low30,53,19,34,0.3584905660377358,"35,8%",,15.0
1h,PFR,short,1.5,bars_since_new_high,high30,51,20,31,0.39215686274509803,"39,2%",40.39999999999998,
1h,PFR,short,1.5,bars_since_new_high,low40,70,27,43,0.38571428571428573,"38,6%",,19.0
1h,PFR,short,1.5,bars_since_new_high,high40,68,27,41,0.39705882352941174,"39,7%",30.799999999999997,
1h,PFR,short,1.5,bars_since_new_high,low50,85,33,52,0.38823529411764707,"38,8%",,24.0
1h,PFR,short,1.5,bars_since_new_high,high50,86,36,50,0.4186046511627907,"41,9%",24.0,
1h,PFR,short,1.5,bars_since_new_high,low60,101,41,60,0.40594059405940597,"40,6%",,30.799999999999997
1h,PFR,short,1.5,bars_since_new_high,high60,104,43,61,0.41346153846153844,"41,3%",19.0,
1h,PFR,short,1.5,pullback_from_new_high_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,pullback_from_new_high_pct,low20,34,18,16,0.5294117647058824,"52,9%",,1.9121311292115497
1h,PFR,short,1.5,pullback_from_new_high_pct,high20,34,13,21,0.38235294117647056,"38,2%",5.9002210944098605,
1h,PFR,short,1.5,pullback_from_new_high_pct,low25,43,22,21,0.5116279069767442,"51,2%",,2.113785997889123
1h,PFR,short,1.5,pullback_from_new_high_pct,high25,43,17,26,0.3953488372093023,"39,5%",5.342621497668324,
1h,PFR,short,1.5,pullback_from_new_high_pct,low30,51,27,24,0.5294117647058824,"52,9%",,2.314357891324026
1h,PFR,short,1.5,pullback_from_new_high_pct,high30,51,19,32,0.37254901960784315,"37,3%",4.900916276866033,
1h,PFR,short,1.5,pullback_from_new_high_pct,low40,68,31,37,0.45588235294117646,"45,6%",,2.772274519866103
1h,PFR,short,1.5,pullback_from_new_high_pct,high40,68,25,43,0.36764705882352944,"36,8%",3.9326138445271845,
1h,PFR,short,1.5,pullback_from_new_high_pct,low50,85,37,48,0.43529411764705883,"43,5%",,3.36872370722002
1h,PFR,short,1.5,pullback_from_new_high_pct,high50,85,32,53,0.3764705882352941,"37,6%",3.36872370722002,
1h,PFR,short,1.5,pullback_from_new_high_pct,low60,101,43,58,0.42574257425742573,"42,6%",,3.9326138445271845
1h,PFR,short,1.5,pullback_from_new_high_pct,high60,101,37,64,0.36633663366336633,"36,6%",2.772274519866103,
1h,PFR,short,1.5,bars_since_new_low,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,bars_since_new_low,low10,40,12,28,0.3,30%,,1.0
1h,PFR,short,1.5,bars_since_new_low,low15,40,12,28,0.3,30%,,1.0
1h,PFR,short,1.5,bars_since_new_low,low20,40,12,28,0.3,30%,,1.0
1h,PFR,short,1.5,bars_since_new_low,high20,34,18,16,0.5294117647058824,"52,9%",12.400000000000006,
1h,PFR,short,1.5,bars_since_new_low,low25,65,22,43,0.3384615384615385,"33,8%",,2.0
1h,PFR,short,1.5,bars_since_new_low,high25,49,25,24,0.5102040816326531,51%,6.0,
1h,PFR,short,1.5,bars_since_new_low,low30,65,22,43,0.3384615384615385,"33,8%",,2.0
1h,PFR,short,1.5,bars_since_new_low,high30,61,29,32,0.47540983606557374,"47,5%",5.0,
1h,PFR,short,1.5,bars_since_new_low,low40,93,34,59,0.3655913978494624,"36,6%",,3.0
1h,PFR,short,1.5,bars_since_new_low,high40,76,34,42,0.4473684210526316,"44,7%",4.0,
1h,PFR,short,1.5,bars_since_new_low,low50,93,34,59,0.3655913978494624,"36,6%",,3.0
1h,PFR,short,1.5,bars_since_new_low,high50,104,46,58,0.4423076923076923,"44,2%",3.0,
1h,PFR,short,1.5,bars_since_new_low,low60,108,39,69,0.3611111111111111,"36,1%",,4.0
1h,PFR,short,1.5,bars_since_new_low,high60,104,46,58,0.4423076923076923,"44,2%",3.0,
1h,PFR,short,1.5,pullback_from_new_low_pct,ALL,169,68,101,0.40236686390532544,"40,2%",,
1h,PFR,short,1.5,pullback_from_new_low_pct,low20,34,9,25,0.2647058823529412,"26,5%",,0.3324801497652572
1h,PFR,short,1.5,pullback_from_new_low_pct,high20,34,16,18,0.47058823529411764,"47,1%",1.5017392225711976,
1h,PFR,short,1.5,pullback_from_new_low_pct,low25,43,13,30,0.3023255813953488,"30,2%",,0.4548845963496781
1h,PFR,short,1.5,pullback_from_new_low_pct,high25,43,22,21,0.5116279069767442,"51,2%",1.3214638971315529,
1h,PFR,short,1.5,pullback_from_new_low_pct,low30,51,14,37,0.27450980392156865,"27,5%",,0.503794450173255
1h,PFR,short,1.5,pullback_from_new_low_pct,high30,51,28,23,0.5490196078431373,"54,9%",1.214472290615146,
1h,PFR,short,1.5,pullback_from_new_low_pct,low40,68,22,46,0.3235294117647059,"32,4%",,0.6431358640234992
1h,PFR,short,1.5,pullback_from_new_low_pct,high40,68,36,32,0.5294117647058824,"52,9%",0.945930198500002,
1h,PFR,short,1.5,pullback_from_new_low_pct,low50,85,28,57,0.32941176470588235,"32,9%",,0.7687874596588289
1h,PFR,short,1.5,pullback_from_new_low_pct,high50,85,40,45,0.47058823529411764,"47,1%",0.7687874596588289,
1h,PFR,short,1.5,pullback_from_new_low_pct,low60,101,32,69,0.31683168316831684,"31,7%",,0.945930198500002
1h,PFR,short,1.5,pullback_from_new_low_pct,high60,101,46,55,0.45544554455445546,"45,5%",0.6431358640234992,
1h,PFR,short,2.0,slope_strength,ALL,169,58,111,0.3431952662721893,"34,3%",,
1h,PFR,short,2.0,slope_strength,low20,34,14,20,0.4117647058823529,"41,2%",,32.27499999999709
1h,PFR,short,2.0,slope_strength,high20,34,10,24,0.29411764705882354,"29,4%",162.56999999998953,
1h,PFR,short,2.0,slope_strength,low25,43,20,23,0.46511627906976744,"46,5%",,38.27500000000873
1h,PFR,short,2.0,slope_strength,high25,43,13,30,0.3023255813953488,"30,2%",143.23750000001746,
1h,PFR,short,2.0,slope_strength,low30,51,25,26,0.49019607843137253,49%,,44.52250000000204
1h,PFR,short,2.0,slope_strength,high30,51,18,33,0.35294117647058826,"35,3%",132.69250000000025,
1h,PFR,short,2.0,slope_strength,low40,68,27,41,0.39705882352941174,"39,7%",,64.92250000000932
1h,PFR,short,2.0,slope_strength,high40,68,21,47,0.3088235294117647,"30,9%",99.68999999999943,
1h,PFR,short,2.0,slope_strength,low50,85,32,53,0.3764705882352941,"37,6%",,80.05000000000291
1h,PFR,short,2.0,slope_strength,high50,85,26,59,0.3058823529411765,"30,6%",80.05000000000291,
1h,PFR,short,2.0,slope_strength,low60,101,37,64,0.36633663366336633,"36,6%",,99.68999999999943
1h,PFR,short,2.0,slope_strength,high60,101,31,70,0.3069306930693069,"30,7%",64.92250000000932,
1h,PFR,short,2.0,context_bars_since_extreme,ALL,169,58,111,0.3431952662721893,"34,3%",,
1h,PFR,short,2.0,context_bars_since_extreme,low10,40,11,29,0.275,"27,5%",,1.0
1h,PFR,short,2.0,context_bars_since_extreme,low15,40,11,29,0.275,"27,5%",,1.0
1h,PFR,short,2.0,context_bars_since_extreme,low20,40,11,29,0.275,"27,5%",,1.0
1h,PFR,short,2.0,context_bars_since_extreme,high20,34,15,19,0.4411764705882353,"44,1%",12.400000000000006,
1h,PFR,short,2.0,context_bars_since_extreme,low25,65,21,44,0.3230769230769231,"32,3%",,2.0
1h,PFR,short,2.0,context_bars_since_extreme,high25,49,19,30,0.3877551020408163,"38,8%",6.0,
1h,PFR,short,2.0,context_bars_since_extreme,low30,65,21,44,0.3230769230769231,"32,3%",,2.0
1h,PFR,short,2.0,context_bars_since_extreme,high30,61,23,38,0.3770491803278688,"37,7%",5.0,
1h,PFR,short,2.0,context_bars_since_extreme,low40,93,32,61,0.34408602150537637,"34,4%",,3.0
1h,PFR,short,2.0,context_bars_since_extreme,high40,76,26,50,0.34210526315789475,"34,2%",4.0,
1h,PFR,short,2.0,context_bars_since_extreme,low50,93,32,61,0.34408602150537637,"34,4%",,3.0
1h,PFR,short,2.0,context_bars_since_extreme,high50,104,37,67,0.3557692307692308,"35,6%",3.0,
1h,PFR,short,2.0,context_bars_since_extreme,low60,108,35,73,0.32407407407407407,"32,4%",,4.0
1h,PFR,short,2.0,context_bars_since_extreme,high60,104,37,67,0.3557692307692308,"35,6%",3.0,
1h,PFR,short,2.0,context_pullback_pct,ALL,169,58,111,0.3431952662721893,"34,3%",,
1h,PFR,short,2.0,context_pullback_pct,low20,34,9,25,0.2647058823529412,"26,5%",,0.3324801497652572
1h,PFR,short,2.0,context_pullback_pct,high20,34,14,20,0.4117647058823529,"41,2%",1.5017392225711976,
1h,PFR,short,2.0,context_pullback_pct,low25,43,12,31,0.27906976744186046,"27,9%",,0.4548845963496781
1h,PFR,short,2.0,context_pullback_pct,high25,43,18,25,0.4186046511627907,"41,9%",1.3214638971315529,
1h,PFR,short,2.0,context_pullback_pct,low30,51,13,38,0.2549019607843137,"25,5%",,0.503794450173255
1h,PFR,short,2.0,context_pullback_pct,high30,51,23,28,0.45098039215686275,"45,1%",1.214472290615146,
1h,PFR,short,2.0,context_pullback_pct,low40,68,19,49,0.27941176470588236,"27,9%",,0.6431358640234992
1h,PFR,short,2.0,context_pullback_pct,high40,68,31,37,0.45588235294117646,"45,6%",0.945930198500002,
1h,PFR,short,2.0,context_pullback_pct,low50,85,23,62,0.27058823529411763,"27,1%",,0.7687874596588289
1h,PFR,short,2.0,context_pullback_pct,high50,85,35,50,0.4117647058823529,"41,2%",0.7687874596588289,
1h,PFR,short,2.0,context_pullback_pct,low60,101,27,74,0.26732673267326734,"26,7%",,0.945930198500002
1h,PFR,short,2.0,context_pullback_pct,high60,101,39,62,0.38613861386138615,"38,6%",0.6431358640234992,
1h,PFR,short,2.0,context_after_extreme_flag,ALL,169,58,111,0.3431952662721893,"34,3%",,
