symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-14 16:00:00+00:00,2020-10-14 20:00:00+00:00,11380.53258,11280.46742,100.06515999999829,False,False,False,False,False,False,stop,-1.0,2020-10-15 08:00:00+00:00,False,stop,-1.0,2020-10-15 08:00:00+00:00,False,stop,-1.0,2020-10-15 08:00:00+00:00,False,stop,-1.0,2020-10-15 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-16 20:00:00+00:00,2020-10-17 00:00:00+00:00,11357.03258,11263.96742,93.06515999999829,False,False,False,False,False,False,stop,-1.0,2020-10-17 12:00:00+00:00,False,stop,-1.0,2020-10-17 12:00:00+00:00,False,stop,-1.0,2020-10-17 12:00:00+00:00,False,stop,-1.0,2020-10-17 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-17 00:00:00+00:00,2020-10-17 04:00:00+00:00,11369.03258,11254.96742,114.06515999999829,False,False,False,False,False,True,target,1.0,2020-10-18 12:00:00+00:00,True,target,1.5,2020-10-19 12:00:00+00:00,True,target,2.0,2020-10-19 12:00:00+00:00,True,target,3.0,2020-10-19 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-19 04:00:00+00:00,2020-10-19 08:00:00+00:00,11475.03258,11395.96742,79.06515999999829,False,False,False,False,False,True,target,1.0,2020-10-19 12:00:00+00:00,True,target,1.5,2020-10-19 12:00:00+00:00,True,target,2.0,2020-10-19 12:00:00+00:00,True,target,3.0,2020-10-19 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-26 08:00:00+00:00,2020-10-26 12:00:00+00:00,13189.53258,12932.96742,256.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-10-26 16:00:00+00:00,False,stop,-1.0,2020-10-26 16:00:00+00:00,False,stop,-1.0,2020-10-26 16:00:00+00:00,False,stop,-1.0,2020-10-26 16:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-26 16:00:00+00:00,2020-10-26 20:00:00+00:00,13044.53258,12763.46742,281.0651599999983,False,False,False,False,False,True,target,1.0,2020-10-27 08:00:00+00:00,True,target,1.5,2020-10-27 08:00:00+00:00,True,target,2.0,2020-10-27 12:00:00+00:00,True,target,3.0,2020-10-31 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-10-29 12:00:00+00:00,2020-10-29 16:00:00+00:00,13489.53258,12966.46742,523.0651599999983,False,False,False,False,False,True,target,1.0,2020-10-31 08:00:00+00:00,True,target,1.5,2020-11-05 00:00:00+00:00,True,target,2.0,2020-11-05 08:00:00+00:00,True,target,3.0,2020-11-05 12:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-02 12:00:00+00:00,2020-11-02 16:00:00+00:00,13547.03258,13191.96742,355.0651599999983,False,False,False,False,False,True,target,1.0,2020-11-03 20:00:00+00:00,True,target,1.5,2020-11-04 16:00:00+00:00,True,target,2.0,2020-11-05 00:00:00+00:00,True,target,3.0,2020-11-05 08:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-03 04:00:00+00:00,2020-11-03 08:00:00+00:00,13463.03258,13275.96742,187.0651599999983,False,False,False,False,False,True,target,1.0,2020-11-03 12:00:00+00:00,True,target,1.5,2020-11-03 12:00:00+00:00,True,target,2.0,2020-11-03 20:00:00+00:00,True,target,3.0,2020-11-03 20:00:00+00:00
BTC_USDT,a0_b0_c0,E00,PFR,2020-11-06 20:00:00+00:00,2020-11-07 00:00:00+00:00,15681.53258,15176.96742,504.5651599999983,False,False,False,False,False,False,stop,-1.0,2020-11-07 16:00:00+00:00,False,stop,-1.0,2020-11-07 16:00:00+00:00,False,stop,-1.0,2020-11-07 16:00:00+00:00,False,stop,-1.0,2020-11-07 16:00:00+00:00
