symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-10 12:00:00+00:00,2020-12-10 16:00:00+00:00,563.381578,548.018422,15.363156000000004,False,False,False,False,False,False,stop,-1.0,2020-12-11 00:00:00+00:00,False,stop,-1.0,2020-12-11 00:00:00+00:00,False,stop,-1.0,2020-12-11 00:00:00+00:00,False,stop,-1.0,2020-12-11 00:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-16 04:00:00+00:00,2020-12-16 08:00:00+00:00,586.981578,580.368422,6.613156000000004,False,False,False,False,False,True,target,1.0,2020-12-16 08:00:00+00:00,True,target,1.5,2020-12-16 12:00:00+00:00,True,target,2.0,2020-12-16 12:00:00+00:00,True,target,3.0,2020-12-16 12:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-20 04:00:00+00:00,2020-12-20 08:00:00+00:00,657.631578,640.8184219999999,16.81315600000005,False,False,False,False,False,False,stop,-1.0,2020-12-20 20:00:00+00:00,False,stop,-1.0,2020-12-20 20:00:00+00:00,False,stop,-1.0,2020-12-20 20:00:00+00:00,False,stop,-1.0,2020-12-20 20:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-22 00:00:00+00:00,2020-12-22 04:00:00+00:00,614.2815780000001,601.8184219999999,12.46315600000014,False,False,False,False,False,False,stop,-1.0,2020-12-22 04:00:00+00:00,False,stop,-1.0,2020-12-22 04:00:00+00:00,False,stop,-1.0,2020-12-22 04:00:00+00:00,False,stop,-1.0,2020-12-22 04:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-22 08:00:00+00:00,2020-12-22 12:00:00+00:00,613.331578,587.868422,25.463156000000026,False,False,False,False,False,False,stop,-1.0,2020-12-23 20:00:00+00:00,False,stop,-1.0,2020-12-23 20:00:00+00:00,False,stop,-1.0,2020-12-23 20:00:00+00:00,False,stop,-1.0,2020-12-23 20:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-25 16:00:00+00:00,2020-12-25 20:00:00+00:00,624.481578,607.5684219999999,16.913156000000072,False,False,False,False,False,True,target,1.0,2020-12-26 16:00:00+00:00,True,target,1.5,2020-12-26 16:00:00+00:00,True,target,2.0,2020-12-27 12:00:00+00:00,True,target,3.0,2020-12-27 12:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-29 04:00:00+00:00,2020-12-29 08:00:00+00:00,713.331578,689.168422,24.163156000000072,False,False,False,False,False,True,target,1.0,2020-12-29 12:00:00+00:00,True,target,1.5,2020-12-30 16:00:00+00:00,True,target,2.0,2021-01-02 12:00:00+00:00,True,target,3.0,2021-01-02 16:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2020-12-29 16:00:00+00:00,2020-12-29 20:00:00+00:00,732.631578,705.018422,27.613156000000004,False,False,False,False,False,True,target,1.0,2021-01-02 12:00:00+00:00,True,target,1.5,2021-01-02 16:00:00+00:00,True,target,2.0,2021-01-03 04:00:00+00:00,True,target,3.0,2021-01-03 08:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-01 08:00:00+00:00,2021-01-01 12:00:00+00:00,742.2815780000001,726.2184219999999,16.063156000000163,False,False,False,False,False,False,stop,-1.0,2021-01-01 16:00:00+00:00,False,stop,-1.0,2021-01-01 16:00:00+00:00,False,stop,-1.0,2021-01-01 16:00:00+00:00,False,stop,-1.0,2021-01-01 16:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-02 00:00:00+00:00,2021-01-02 04:00:00+00:00,734.631578,714.7184219999999,19.913156000000072,False,False,False,False,False,True,target,1.0,2021-01-02 12:00:00+00:00,True,target,1.5,2021-01-02 12:00:00+00:00,True,target,2.0,2021-01-02 16:00:00+00:00,True,target,3.0,2021-01-03 04:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-05 04:00:00+00:00,2021-01-05 08:00:00+00:00,1031.031578,974.8184219999999,56.21315600000014,False,False,False,False,False,True,target,1.0,2021-01-05 16:00:00+00:00,True,target,1.5,2021-01-05 20:00:00+00:00,True,target,2.0,2021-01-06 08:00:00+00:00,True,target,3.0,2021-01-06 16:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-06 20:00:00+00:00,2021-01-07 00:00:00+00:00,1213.631578,1117.818422,95.81315599999994,False,False,False,False,False,False,stop,-1.0,2021-01-08 00:00:00+00:00,False,stop,-1.0,2021-01-08 00:00:00+00:00,False,stop,-1.0,2021-01-08 00:00:00+00:00,False,stop,-1.0,2021-01-08 00:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-07 08:00:00+00:00,2021-01-07 12:00:00+00:00,1205.781578,1159.218422,46.56315600000016,False,False,False,False,False,False,stop,-1.0,2021-01-07 16:00:00+00:00,False,stop,-1.0,2021-01-07 16:00:00+00:00,False,stop,-1.0,2021-01-07 16:00:00+00:00,False,stop,-1.0,2021-01-07 16:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-08 20:00:00+00:00,2021-01-09 00:00:00+00:00,1229.9815780000001,1136.668422,93.31315600000016,False,False,False,False,False,True,target,1.0,2021-01-10 00:00:00+00:00,False,stop,-1.0,2021-01-11 00:00:00+00:00,False,stop,-1.0,2021-01-11 00:00:00+00:00,False,stop,-1.0,2021-01-11 00:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-10 12:00:00+00:00,2021-01-10 16:00:00+00:00,1323.2315780000001,1238.718422,84.51315600000021,False,False,False,False,False,False,stop,-1.0,2021-01-10 20:00:00+00:00,False,stop,-1.0,2021-01-10 20:00:00+00:00,False,stop,-1.0,2021-01-10 20:00:00+00:00,False,stop,-1.0,2021-01-10 20:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-11 16:00:00+00:00,2021-01-11 20:00:00+00:00,1023.481578,915.7184219999999,107.7631560000001,False,False,False,False,False,True,target,1.0,2021-01-12 04:00:00+00:00,True,target,1.5,2021-01-14 12:00:00+00:00,True,target,2.0,2021-01-14 16:00:00+00:00,True,target,3.0,2021-01-19 04:00:00+00:00
ETH_USDT,a0_b0_c0,E00,PFR,2021-01-14 04:00:00+00:00,2021-01-14 08:00:00+00:00,1162.681578,1087.168422,75.51315599999998,False,False,False,False,False,True,target,1.0,2021-01-14 16:00:00+00:00,False,stop,-1.0,2021-01-15 16:00:00+00:00,False,stop,-1.0,2021-01-15 16:00:00+00:00,False,stop,-1.0,2021-01-15 16:00:00+00:00
