timeframe,setup,slope_strength,bars_since_new_high,pullback_from_new_high_pct,dist_to_sma80_pct,atr_pct,clv,lower_wick_pct,pos_in_range_n,ret_5_pct,vol_z,rr_1.0,rr_1.5,rr_2.0
2h,8.3,235.97499999999127,0,0.383410370417019,2.4417819286077904,0.6473005316022961,0.5890410958904145,0.0,0.8642266824085004,2.122401470443025,1.9518958214627262,win,win,win
2h,DL,287.6125000000029,4,1.2435855028296992,3.7306573947903128,0.7758308051247326,0.21098320437819237,21.098320437819236,0.7444564127326081,0.6974151039026877,-0.7926196705031423,loss,loss,loss
2h,8.2,287.6125000000029,4,1.2435855028296992,3.7306573947903128,0.7758308051247326,0.21098320437819237,21.098320437819236,0.7444564127326081,0.6974151039026877,-0.7926196705031423,loss,loss,loss
2h,PFR,379.7250000000058,3,0.649798930142371,1.7890010849476377,1.0767533135721878,0.9516217702034129,30.140186915888012,0.9128664289146876,2.162262811523541,-0.9512814091139246,loss,loss,loss
2h,8.3,379.7250000000058,3,0.649798930142371,1.7890010849476377,1.0767533135721878,0.9516217702034129,30.140186915888012,0.9128664289146876,2.162262811523541,-0.9512814091139246,loss,loss,loss
2h,PFR,339.5625,5,0.8305920432168131,1.578069283626279,1.11452159028955,0.6092014252777245,33.640746174806225,0.8886233148696163,-0.13182525745338847,-0.2662736646090266,win,win,win
2h,8.3,339.5625,5,0.8305920432168131,1.578069283626279,1.11452159028955,0.6092014252777245,33.640746174806225,0.8886233148696163,-0.13182525745338847,-0.2662736646090266,win,win,win
2h,8.3,73.33749999999418,2,0.27677230770679084,2.280622382808388,0.8771519331745146,0.7926247288503337,28.879248011570734,0.9559603343419516,0.7570295602018717,-0.2730438981263059,win,win,win
2h,8.2,141.22500000000582,1,0.5529737208677115,2.4286989236789314,0.6667509062483431,0.521943962310931,52.1943962310931,0.9180298275335348,0.5471571412199561,-0.9373718892305879,win,win,win
2h,8.3,141.22500000000582,1,0.5529737208677115,2.4286989236789314,0.6667509062483431,0.521943962310931,52.1943962310931,0.9180298275335348,0.5471571412199561,-0.9373718892305879,win,win,win
2h,8.3,127.19999999998254,2,0.6948466082863588,3.381918572775621,0.7127439520934489,0.7713196760362067,19.64427505161151,0.7869219858156011,0.7482108918557495,0.5823265105407824,win,loss,loss
2h,8.3,62.98749999998836,2,0.4385490834074692,3.531238527743511,0.6558562910320279,0.48384083691389057,14.683355127964315,0.8477549711353441,0.24435868170957775,-1.1067313412344821,loss,loss,loss
2h,PFR,72.0,28,0.8528010509657464,2.1298645374583596,0.4425674623363418,0.9372666168782062,42.71844660193679,0.607371214863067,0.2785406004927937,-1.0972721497451952,loss,loss,loss
2h,8.3,72.0,28,0.8528010509657464,2.1298645374583596,0.4425674623363418,0.9372666168782062,42.71844660193679,0.607371214863067,0.2785406004927937,-1.0972721497451952,loss,loss,loss
2h,8.2,55.76249999999709,1,0.7479359180671454,1.4121640381454394,0.30993896735475884,0.16753574432297028,16.75357443229703,0.5313582813582829,0.3980977082810755,1.1976059115382534,loss,loss,loss
2h,8.3,55.76249999999709,1,0.7479359180671454,1.4121640381454394,0.30993896735475884,0.16753574432297028,16.75357443229703,0.5313582813582829,0.3980977082810755,1.1976059115382534,loss,loss,loss
2h,8.2,221.75000000001455,3,0.8117392223932032,1.4110702626553637,0.6732142857142872,0.14821405872633037,14.821405872633036,0.808499655884378,0.9987551532108396,-0.7402275346120715,win,win,win
2h,8.3,221.75000000001455,3,0.8117392223932032,1.4110702626553637,0.6732142857142872,0.14821405872633037,14.821405872633036,0.808499655884378,0.9987551532108396,-0.7402275346120715,win,win,win
2h,PFR,167.97499999999127,4,0.6884832218680916,1.5173122298362223,0.6416068582842982,0.6537985647116884,31.922791388269772,0.8375774260151414,0.22061651183031827,-0.8210357042687458,loss,loss,loss
2h,8.3,71.21250000000873,2,0.8861916657615635,1.830236389361815,0.7587331708444103,0.7990473355165193,18.130395951174528,0.8043990730381962,0.24708197921909925,-0.16400685377802607,loss,loss,loss
2h,DL,62.1875,3,0.5363095303578697,0.466290932904929,0.31783251340497776,0.42255210676264116,42.25521067626411,0.5619290100344495,0.6509753497705217,1.8114920056550399,win,loss,loss
2h,8.2,62.1875,3,0.5363095303578697,0.466290932904929,0.31783251340497776,0.42255210676264116,42.25521067626411,0.5619290100344495,0.6509753497705217,1.8114920056550399,win,loss,loss
2h,8.3,146.75,2,0.6454583584076391,0.8563622035516043,0.42430627507086927,0.5572680077871565,55.72680077871565,0.6333264270175116,0.10040714038994647,0.6565950928382173,loss,loss,loss
2h,8.3,85.98750000000291,24,0.7539617411601602,0.28902851870748153,0.5280933398448717,0.7739592064822702,42.8890751606601,0.8129775280898909,0.12316811573940267,-0.3502316353872133,loss,loss,loss
2h,DL,18.35000000000582,1,0.6545572512058259,0.40435500896691906,0.5071284430117661,0.5831808013016101,58.31808013016101,0.6928110165504845,0.26763788869574867,1.6294792582245796,win,win,win
2h,8.3,47.28749999997672,2,0.574001966496664,0.4837653737361703,0.49749344950264335,0.29178595023122283,9.71151728694236,0.7306162596758294,0.39908092683944574,-0.05461987429475752,win,win,win
2h,8.3,315.63749999998254,2,0.737064329103639,2.3322818220005606,0.6639657368345724,0.59503424657534,0.4280821917808202,0.7927251732101627,1.8910350388506192,-0.24374139431453587,loss,loss,loss
2h,8.3,252.4875000000029,4,0.8901544737582043,2.142371999902818,0.7003169462200185,0.15244825845533463,15.244825845533464,0.7496736620142596,1.7596262065982193,-0.7387469891412396,loss,loss,loss
2h,8.3,240.3125,5,0.8631963258365284,2.1603078179665993,0.6882087239736593,0.6521048451151517,53.21683876092075,0.7572547444522546,-0.591126479046955,-0.7967220494545508,loss,loss,loss
2h,8.3,617.0875000000087,2,1.3305758395887541,6.185243055629097,0.8422544138801417,0.8639447824052527,86.39447824052527,0.8272772468651611,4.118409897547171,-0.5525292936541849,win,win,win
2h,8.3,188.4375,2,0.7703385182717793,7.3219674717557925,1.1036924369890366,0.733264675592173,54.54170957775549,0.8915609865842536,0.9649989943469439,0.14164908415122088,win,win,win
2h,PFR,211.3249999999971,4,1.0578485701884595,6.784408172935606,1.2102666532584607,0.8904205812626187,26.2709632101149,0.851088771269226,0.08713202884886861,0.23588314177252687,win,win,win
2h,PFR,136.0500000000029,2,0.340908329817098,5.0061024480659455,0.5023409012793967,0.8681136950904332,40.78552971576288,0.8422072386266718,0.41197806832560246,0.38714036292289006,win,win,win
2h,8.3,138.62499999998545,27,3.741974529423886,1.1556134926426578,0.972260733763558,0.5513748191027511,55.13748191027511,0.644255153130893,1.0020072492513243,0.19490823309024433,win,loss,loss
2h,PFR,64.52500000000873,3,0.19932459562382165,0.1111598854366877,0.33579330480071456,0.6918405069976288,23.13176656984592,0.9311331775700926,-0.04013170650346565,-0.7774250244293195,win,win,win
2h,8.2,139.7375000000029,1,0.6131957316767648,0.8808137767794825,0.39460709833115193,0.11007814605229098,11.007814605229099,0.6753602687649213,0.38007807328162,-0.13640208580807958,loss,loss,loss
2h,8.2,183.21249999999418,2,0.4803952158961125,0.37479091836869444,0.622811599868312,0.18480900861116245,18.480900861116247,0.8204846161098683,0.25901248208008987,-0.5686061566494403,loss,loss,loss
2h,8.3,183.21249999999418,2,0.4803952158961125,0.37479091836869444,0.622811599868312,0.18480900861116245,18.480900861116247,0.8204846161098683,0.25901248208008987,-0.5686061566494403,loss,loss,loss
2h,PFR,153.28750000000582,3,0.33287889784957786,0.5233531645751832,0.6430761185571696,0.8233686368295264,62.361917777018185,0.8756089129136674,0.07236916549990813,0.9293006885091086,loss,loss,loss
2h,DL,218.4499999999971,3,0.2838607806299911,1.8793712177463038,0.6255170011888501,0.7745784695201062,77.45784695201063,0.9046893418820622,1.4817325892281463,0.8384387263625862,win,win,win
2h,8.2,116.8125,1,0.8035443549745629,1.9816497110014943,0.5441174686738074,0.4479713298348889,44.79713298348889,0.6560922855082912,1.108267491764603,0.7248288390103913,win,win,win
2h,8.3,116.8125,1,0.8035443549745629,1.9816497110014943,0.5441174686738074,0.4479713298348889,44.79713298348889,0.6560922855082912,1.108267491764603,0.7248288390103913,win,win,win
2h,8.3,18.05000000000291,2,0.39422640939090137,2.446395696067364,0.5419501993987026,0.7713322091062297,31.602023608767986,0.8314183123877917,0.319501516744225,-1.1782101433952765,loss,loss,loss
2h,PFR,84.76249999999709,3,0.34930391119619797,2.4445772284237246,0.5639208614907556,0.918160011288274,84.26696768731475,0.8483965014577259,0.32300358676844443,1.992636617289486,win,win,win
2h,8.2,132.8249999999971,21,2.3777253881266573,1.5459056251455219,0.6606376520337468,0.14408983451535956,14.408983451535956,0.399612345310871,-0.3873650915988236,-0.6453119422840984,loss,loss,loss
2h,8.3,294.0,1,0.36132719011652786,3.064189650144089,0.8251903547716717,0.9396533276267979,0.0,0.8912797281993191,1.868907917323348,0.33282791743739504,win,win,win
2h,PFR,420.8125,0,0.11946722471973222,1.075080866273249,1.0025817168674318,0.9543440173142346,46.916761139166574,0.9670362378153151,0.7481464085617562,3.0457122013938602,loss,loss,loss
2h,8.3,199.41249999999127,1,0.7878265009692359,0.8595247654225022,0.9766978843495999,0.6659558263518616,56.298552932214974,0.8054843556655468,0.6057718486250918,-0.14283951860894148,win,win,win
2h,DL,57.11250000000291,2,0.890477528642948,0.7623989966142132,0.973891111398923,0.8044685351665847,80.44685351665846,0.7801396499911617,0.3033297436143778,-0.2656351936513897,win,win,win
2h,8.3,161.125,2,0.5354583429225982,1.8737335064895004,0.6417350143033881,0.46658781785924647,46.658781785924646,0.8567318893987292,0.4891751263111255,1.0806841147318185,loss,loss,loss
2h,8.3,318.20000000001164,2,0.5750382916183411,2.2257317148825053,0.6963267232458114,0.46790799561885177,36.560788608983295,0.8227685758725133,1.0980394275106775,-0.8180731076512963,loss,loss,loss
2h,PFR,79.64999999999418,2,0.1380973631305208,0.5142336114365552,0.3226385301411682,0.8893342240035382,24.048096192384456,0.896723072790758,0.1281120976352801,0.2037352938488361,loss,loss,loss
2h,8.3,107.22499999999127,0,0.41555759318443075,0.8352693132888022,0.4400233241989575,0.0730738681493298,7.30738681493298,0.7977031419284928,0.7742007552826502,2.047889603403627,win,loss,loss
2h,8.3,130.15000000000873,2,0.727932551059831,0.9075974020476902,0.5227189853147044,0.2205337286879146,22.05337286879146,0.6650904940485888,-0.012493307156880018,0.3756190320879928,loss,loss,loss
2h,PFR,160.87499999998545,3,0.5279637380435206,1.0868824975185891,0.519473231964447,0.9593404111136207,44.95143437994156,0.7570927767813445,0.22290264412347938,0.4797933427236035,loss,loss,loss
2h,8.3,342.2624999999971,2,0.5198275582979399,2.1334546964131973,0.706012867142143,0.4815522563574958,48.15522563574958,0.8337251609291936,1.0610657234971343,-0.09087003229259698,win,win,win
2h,DL,253.3000000000029,3,0.6672622386096789,1.9543664148969984,0.6167976905336738,0.5539510629763419,55.395106297634186,0.7865659109991628,1.1448650796549886,-0.17304690212725404,win,win,win
2h,8.3,253.3000000000029,3,0.6672622386096789,1.9543664148969984,0.6167976905336738,0.5539510629763419,55.395106297634186,0.7865659109991628,1.1448650796549886,-0.17304690212725404,win,win,win
2h,8.3,30.57499999999709,0,0.3320226638897554,2.167562237976708,0.6009796061532294,0.2692825543373756,26.928255433737558,0.8968027598946037,0.22595662441369235,-0.3630001592556487,loss,loss,loss
2h,8.3,85.22499999999127,2,0.12913948284911805,2.3881873667596905,0.5082204463873337,0.953020134228214,0.0,0.9602576143834721,0.4332690284110985,-0.1502629441957852,win,win,win
2h,8.3,26.40000000000873,4,0.22313837718494603,2.2232180640243597,0.48206949426336965,0.8311174991016906,63.025512037366994,0.9233878210885592,0.408385683159751,-0.4494386986095333,win,win,win
2h,DL,150.1750000000029,1,0.24736744415201944,1.204199272351748,0.5336353757619419,0.5106951871657492,51.069518716574926,0.887588914370113,0.6420551287173781,-1.0601022343031936,loss,loss,loss
2h,8.3,150.1750000000029,1,0.24736744415201944,1.204199272351748,0.5336353757619419,0.5106951871657492,51.069518716574926,0.887588914370113,0.6420551287173781,-1.0601022343031936,loss,loss,loss
2h,PFR,239.48749999998836,0,0.09446915927569517,1.5139823988041965,0.5822076777245653,0.8969177763292572,19.81562529099555,0.9610581489429024,0.2683348592933399,0.13694687547464773,loss,loss,loss
2h,8.2,15.075000000011642,2,0.7061414709428159,1.1325560272831887,0.7037783532738834,0.43796744390673836,43.79674439067384,0.740247175582052,0.9026034881585598,-0.722278766349398,win,loss,loss
2h,8.3,15.075000000011642,2,0.7061414709428159,1.1325560272831887,0.7037783532738834,0.43796744390673836,43.79674439067384,0.740247175582052,0.9026034881585598,-0.722278766349398,win,loss,loss
2h,PFR,174.34999999999127,5,0.41097552387925107,1.3421457338716685,0.6624979234376783,0.6796288113124144,13.963764913829602,0.84882341926222,-0.12737043440379514,0.2990194822526391,loss,loss,loss
2h,DL,264.8874999999971,3,0.5344607885478388,0.6683580603213096,0.4181292910736742,0.5456621004565991,54.566210045659915,0.8102794284991748,1.2860712938513652,-0.5743581159163293,win,win,win
2h,PFR,228.22500000000582,4,0.43223469970196704,0.7826506097506514,0.42494412630897693,0.9996813256851312,63.38432122370693,0.8465672019218587,0.9266338171698862,-0.4224768033454024,win,win,win
2h,8.3,228.22500000000582,4,0.43223469970196704,0.7826506097506514,0.42494412630897693,0.9996813256851312,63.38432122370693,0.8465672019218587,0.9266338171698862,-0.4224768033454024,win,win,win
2h,8.2,195.24999999998545,2,0.9423600774849836,5.628003837449312,0.7239276602335935,0.15465307957439928,15.465307957439927,0.8322804612771538,0.8142348390614673,-1.0001282831466438,win,win,win
2h,PFR,165.18750000001455,0,0.008091100790089394,6.443821661661474,0.6890743544143629,0.993192026951153,77.17574396406538,0.9983793898486322,1.306011931070561,1.8838413098724547,win,win,win
2h,PFR,16.6875,7,0.612074209245735,5.653789147076937,0.6406059078318167,0.935089454283919,36.16829991908674,0.8264354347316636,-0.18534027328768188,-0.3071558492614933,win,win,win
2h,PFR,187.0625,0,0.10966498246749241,6.985624975883575,0.7618186694746054,0.9474199741409721,19.770403165772255,0.967633013361633,1.9551371873915757,2.0912147964706445,win,loss,loss
2h,8.3,320.3125,3,1.3777611321065355,6.3404662583286795,0.7924854798588757,0.11535369774918647,11.535369774918646,0.694219021515201,1.5437357157698006,-0.5822767851908885,loss,loss,loss
2h,DL,195.14999999999418,4,1.671167993387646,5.8793162749218,0.7848470740548323,0.27774108322324886,27.774108322324885,0.6186687295097071,-0.3431815671821936,-0.7818852309761078,loss,loss,loss
2h,8.2,195.14999999999418,4,1.671167993387646,5.8793162749218,0.7848470740548323,0.27774108322324886,27.774108322324885,0.6186687295097071,-0.3431815671821936,-0.7818852309761078,loss,loss,loss
2h,8.3,195.14999999999418,4,1.671167993387646,5.8793162749218,0.7848470740548323,0.27774108322324886,27.774108322324885,0.6186687295097071,-0.3431815671821936,-0.7818852309761078,loss,loss,loss
2h,PFR,236.2624999999971,5,1.3658957102060363,6.059025369865455,0.7855452381186189,0.842674680691214,27.438016528926497,0.6883265185840058,0.13291268898265596,-0.780894382580645,loss,loss,loss
2h,8.2,235.01250000001164,0,0.6412754205822575,1.2527449566121847,0.961256853333199,0.27467071935157633,27.467071935157634,0.8714260057471275,2.1506515130445436,0.7002296425854379,loss,loss,loss
2h,PFR,264.9624999999942,1,0.5977414277895466,1.3521963386444242,0.9684055041071763,0.8094848732624742,71.01390024529768,0.8801544540229906,2.738309389983895,1.2464293226292575,loss,loss,loss
2h,PFR,300.83750000000873,2,0.48245696539405103,1.5225102825383319,0.8751966244565164,0.8632310714825444,66.8732053800819,0.9032686781609212,0.9063545636528225,1.3727481916035755,loss,loss,loss
2h,8.2,152.2375000000029,2,2.8086240505596196,1.7205927808914505,1.2914327390252733,0.4163669594953096,41.63669594953096,0.512976147012291,2.088174964016032,-0.1822099583355124,loss,loss,loss
2h,PFR,286.0749999999971,22,3.9785697116017196,1.0383449852423632,1.0232105936567477,0.8627899719130409,62.11380422344783,0.6801611665387581,1.0553032450344002,-0.6347406041058637,win,win,win
2h,DL,110.10000000000582,2,0.4270852017937194,2.008854216171888,0.8365323471183665,0.6448197292588153,64.48197292588152,0.9024759876303021,0.4509370696690551,0.4850701683428065,loss,loss,loss
2h,8.3,225.59999999999127,2,0.5747957962302866,2.839630208607379,0.47846464951902223,0.3248987854251012,32.48987854251012,0.790722176106251,1.5266833810888336,0.4308841429049822,loss,loss,loss
2h,8.3,289.82500000001164,3,0.44466658774734047,2.9341648269291865,0.4682070902231675,0.4207383279044417,1.7915309446269445,0.8348853868194822,0.9318559241571212,0.8496955382203166,win,win,win
2h,DL,237.68749999998545,4,0.5122741482192704,2.8351699955872567,0.49212780603633344,0.8621071576907201,86.21071576907201,0.8023346303501956,0.183932608081383,1.509851067245468,win,win,win
2h,DL,219.0749999999971,3,1.0222613978838344,4.0144489465739275,0.7427129575678868,0.7762343877670024,77.62343877670024,0.771164275549058,0.23499462322555953,1.1233401631849345,loss,loss,loss
2h,8.3,345.4250000000029,0,0.7440923562197446,1.5594725795777689,0.7533901498890749,0.4419233231382072,31.09751760438146,0.8101896651828931,1.7375007169110335,1.6380123149865689,win,loss,loss
2h,8.3,170.6374999999971,5,0.4646220420673418,3.0634703193575525,0.9188758737185215,0.43568307049210225,43.568307049210226,0.9067745577719216,0.41698127132452356,-0.442748111725448,loss,loss,loss
2h,8.3,481.0500000000029,1,0.9977353889033993,4.966266919567865,1.1060668521331247,0.12251308900524867,12.251308900524867,0.8416532752751725,1.1216262802620003,-0.9809428828368773,loss,loss,loss
2h,PFR,30.01249999999709,18,2.35722144858769,1.8677650456398676,0.4972459330390225,0.7912788693553836,77.93864184763864,0.2605002359603555,0.5441373022827545,-0.39189899411239554,win,win,loss
2h,8.3,72.22500000000582,2,0.530392605831046,2.0941576144562104,0.5993187734422509,0.3185696133599598,25.794155019058408,0.7337410582646239,0.5722361532708664,1.087233210069403,loss,loss,loss
2h,DL,68.67499999998836,3,0.5537794824212176,2.0130074875220765,0.5889512400470228,0.8921081677704418,89.21081677704417,0.7220007644842492,0.07542097272257298,-0.3898243565262611,loss,loss,loss
2h,8.3,535.5,2,1.1034304863721358,1.7076795491448835,1.2320097241307089,0.02514691813584017,2.514691813584017,0.8799382060897656,4.056256179319129,-0.6985592942832213,loss,loss,loss
2h,8.3,214.41249999999127,1,0.8364743712600415,3.4204246882555696,1.2423097194347592,0.9189690339328548,61.69108103096519,0.9159965782720267,2.064358177157599,-0.6037175623255124,loss,loss,loss
2h,DL,138.35000000000582,2,1.0230200813475616,3.1824133621032105,1.27551788810949,0.47798140043763865,47.798140043763865,0.8926552409894306,0.8038743860874442,-0.5269117656498448,loss,loss,loss
2h,8.3,197.27499999999418,3,0.8942907642837308,3.2745570978325103,1.2649515376257756,0.7542139662882772,54.62676298589516,0.8920131656766703,0.5274884787400902,-0.49146281753228543,loss,loss,loss
2h,DL,2.1375000000116415,1,1.0595133142851072,3.1817607009662687,1.1150278392721982,0.47501592791480435,47.501592791480434,0.8656221794129139,0.8838621777168543,0.9638706451756643,loss,loss,loss
2h,8.2,2.1375000000116415,1,1.0595133142851072,3.1817607009662687,1.1150278392721982,0.47501592791480435,47.501592791480434,0.8656221794129139,0.8838621777168543,0.9638706451756643,loss,loss,loss
2h,8.3,2.1375000000116415,1,1.0595133142851072,3.1817607009662687,1.1150278392721982,0.47501592791480435,47.501592791480434,0.8656221794129139,0.8838621777168543,0.9638706451756643,loss,loss,loss
2h,8.3,254.875,29,2.455690231915724,1.6535373636242516,1.182715125040018,0.41975603922505994,29.39488160727093,0.5775006216883128,2.5543549567139445,0.16479053515513528,loss,loss,loss
2h,8.3,159.6750000000029,33,2.3924313459861315,0.5892136660067757,0.892237539079584,0.03719200371919937,3.719200371919937,0.7613666122761418,0.1019293940308863,-0.9671960742821227,loss,loss,loss
2h,PFR,53.83749999999418,34,2.3331075487318427,0.6777257522679614,0.7883615031895475,0.8336422613531339,58.52641334569101,0.7721641385145346,0.2350156241658352,-0.878331222932996,loss,loss,loss
2h,DL,53.86250000000291,35,2.347163746961882,0.6906189893517464,0.7949595889875322,0.8397928201464364,83.97928201464364,0.7338065867566597,0.07122757550632741,-0.3921041536725568,win,loss,loss
2h,8.2,12.57499999999709,0,1.2280470533572205,0.46036814086778755,0.7620305500393134,0.10142203334422373,10.142203334422373,0.5919314133016619,0.6496544016134198,0.302626158532054,loss,loss,loss
2h,8.3,106.77499999999418,19,2.412331662406356,0.4775743921242128,0.6616147462511515,0.5061888047293526,50.61888047293526,0.3959545580493211,0.27071923084358573,-0.12693707901443382,win,win,loss
2h,PFR,128.66250000000582,20,2.349810222532063,0.5229725144929604,0.6563912202726648,0.8859496964440492,76.34431916738875,0.44598895160321805,0.42642151886633783,0.14403885689478818,win,win,loss
2h,8.3,128.66250000000582,20,2.349810222532063,0.5229725144929604,0.6563912202726648,0.8859496964440492,76.34431916738875,0.44598895160321805,0.42642151886633783,0.14403885689478818,win,win,loss
2h,PFR,114.97500000000582,47,1.6256680941473356,1.0923185131429511,0.40825210634175363,0.7531413612565369,36.1518324607326,0.8525278058645037,0.7007146473828385,0.18558494933489492,win,win,win
2h,8.3,105.25,49,1.703902887051979,0.9905071706407002,0.41749463336058623,0.39721539721539406,9.909909909910626,0.8616992906288315,0.5459161555187553,-0.5019450740902518,win,win,win
2h,8.2,120.58750000000873,1,0.6503055746516442,1.452038232454547,0.4853632834768535,0.11749680715197956,11.749680715197956,0.7543594268666781,0.4631051328516822,0.7791640011885627,loss,loss,loss
2h,PFR,71.71249999999418,0,0.8351603969536086,1.4930555383046429,0.6021346324477989,0.5562956849799577,51.968875265268146,0.7116202444350793,0.7368124436429202,3.4697966095599386,win,win,win
2h,8.3,161.92499999998836,2,1.006590733382678,2.1083627060887165,0.770622106249119,0.7670913332137049,48.80674681500064,0.728751778093882,0.6227482525377637,0.22724314378115296,loss,loss,loss
2h,DL,169.91250000000582,1,0.3932460615464505,2.9694504366020578,0.5068168119220617,0.7848730698769982,78.48730698769982,0.8564610428349806,0.9033581212270381,-0.4074125632167353,loss,loss,loss
2h,8.3,146.375,2,0.557670640896286,2.744899564904019,0.4735774050324975,0.19367888748421194,19.367888748421194,0.7964443383844401,0.07983331505647673,-0.6834327592579109,loss,loss,loss
2h,DL,87.11250000000291,3,0.5961344424274317,2.652130353099298,0.4567075247516989,0.7302650742790415,73.02650742790415,0.7824046454281489,0.03827064915353784,-0.5072999506806816,loss,loss,loss
2h,8.3,87.11250000000291,3,0.5961344424274317,2.652130353099298,0.4567075247516989,0.7302650742790415,73.02650742790415,0.7824046454281489,0.03827064915353784,-0.5072999506806816,loss,loss,loss
2h,8.2,136.97500000000582,2,1.1149872060305706,3.5125194292764577,0.5579848207332292,0.05435816164818211,5.435816164818211,0.7025289327046721,1.339472904295147,-0.22605198239513083,win,win,win
2h,8.3,136.97500000000582,2,1.1149872060305706,3.5125194292764577,0.5579848207332292,0.05435816164818211,5.435816164818211,0.7025289327046721,1.339472904295147,-0.22605198239513083,win,win,win
2h,PFR,149.9375,3,0.9340829417668272,3.6313977459306424,0.573793558499297,0.7672856578427428,43.36230738838429,0.7507929704243447,1.3643143413558434,-0.4908760367897768,win,win,win
2h,PFR,300.2749999999942,0,0.06991965093385526,4.874596996951057,0.6801587293135177,0.9587078122053945,21.042046383005577,0.9805027153752568,1.7070447005252287,3.0904757135585643,loss,loss,loss
2h,8.3,166.1374999999971,1,0.9278775079197434,4.392403627379906,0.8289999940616608,0.009175995595522212,0.9175995595522213,0.7739969135802477,1.2001031186932964,-0.6616017389501888,loss,loss,loss
2h,8.2,135.9250000000029,2,1.0120380147835208,4.219785592352529,0.8532726437050673,0.3795704213805578,37.95704213805578,0.7534979423868328,-0.167945873930897,-0.4453444908385036,loss,loss,loss
2h,8.3,135.9250000000029,2,1.0120380147835208,4.219785592352529,0.8532726437050673,0.3795704213805578,37.95704213805578,0.7534979423868328,-0.167945873930897,-0.4453444908385036,loss,loss,loss
2h,PFR,126.9375,2,0.6806135235510965,1.0082261117083828,0.763652497711316,0.22298281386543042,13.705214098456892,0.7547830144657048,0.7006942377392189,0.45252151914086103,loss,loss,loss
2h,8.3,126.9375,2,0.6806135235510965,1.0082261117083828,0.763652497711316,0.22298281386543042,13.705214098456892,0.7547830144657048,0.7006942377392189,0.45252151914086103,loss,loss,loss
2h,PFR,268.75,0,0.0061022545154131615,2.5287408242256406,0.8458715040665834,0.9966109756822572,17.53374160176034,0.9982872596153811,1.6529609201206608,2.8303263225724553,win,win,win
2h,8.2,367.75,3,1.838199571228025,4.0084496439913355,0.908886865379441,0.06352579997638834,6.352579997638834,0.7330400972783103,0.8333129818652418,-0.8579928305946793,win,win,win
2h,PFR,220.53749999999127,4,1.6277415873659025,4.1763399769399046,0.9364695243789514,0.938289473684199,67.03947368421052,0.731458585582974,1.2026270845784115,-0.38247573418625813,win,win,win
4h,DL,43.41250000000218,27,3.7493117431338825,3.133004622684795,1.2357487733999724,0.5218332731865727,52.18332731865727,0.5931685840079526,-0.20143120280640137,-0.6525935140016033,loss,loss,loss
4h,8.3,43.41250000000218,27,3.7493117431338825,3.133004622684795,1.2357487733999724,0.5218332731865727,52.18332731865727,0.5931685840079526,-0.20143120280640137,-0.6525935140016033,loss,loss,loss
4h,8.3,169.08750000000146,3,1.084148946567451,2.9918399738837054,1.5845121898349666,0.46561024949426577,46.561024949426574,0.8567541391873807,3.5987161020976544,-0.677004521391784,loss,loss,loss
4h,PFR,81.96250000000146,15,2.7170951857144376,1.9705314000334977,1.4660607981964844,0.8305014504765812,73.26978864484077,0.5283725910064233,-0.20739595050618398,-0.7064859547036731,loss,loss,loss
4h,8.3,81.96250000000146,15,2.7170951857144376,1.9705314000334977,1.4660607981964844,0.8305014504765812,73.26978864484077,0.5283725910064233,-0.20739595050618398,-0.7064859547036731,loss,loss,loss
4h,8.3,44.150000000001455,2,0.8905696351152853,0.7655713295862077,0.7253442076026272,0.7657232704402587,69.9685534591191,0.6730571281523439,1.2851279038947894,-0.40361603928815165,loss,loss,loss
4h,PFR,67.43750000000364,0,0.5360223086047001,1.1715387806081483,0.7533648016346236,0.6377394183021986,32.206195318042155,0.8116084604033441,1.055067559160916,2.455914543613756,win,win,win
4h,8.3,221.9375,2,1.430385186983495,6.314268492066849,1.3031512891723973,0.44941860465115857,44.94186046511586,0.8393278301886792,5.690224675228728,-0.48774786535957676,loss,loss,loss
4h,PFR,219.67499999999563,1,1.2429249141174594,6.543570453467396,1.4571049008569503,0.7743074416078164,59.47854426941868,0.8641904693811885,0.2737295990060673,-0.03653151168294079,loss,loss,loss
4h,8.3,51.849999999998545,2,0.8736447243415786,6.150658125375135,1.2163185186335317,0.8896136477671848,68.94129453085715,0.8816662244627227,1.0160593266860252,-0.894003158777516,win,win,win
4h,DL,26.462500000001455,1,1.8032798044915188,1.589058875965478,1.5115622678880913,0.3383793410507569,33.83793410507569,0.6937218175511622,1.9103330366100124,0.7408591161012229,win,loss,loss
4h,8.2,26.462500000001455,1,1.8032798044915188,1.589058875965478,1.5115622678880913,0.3383793410507569,33.83793410507569,0.6937218175511622,1.9103330366100124,0.7408591161012229,win,win,win
4h,8.3,6.599999999998545,2,1.3869381428295815,2.278011533318079,1.3812192619082737,0.7299311926605402,28.038990825688675,0.7579015773616117,0.9958405545927196,-0.8738816540660086,loss,loss,loss
4h,PFR,37.57500000000073,3,0.6758700515448118,2.9216197335233725,1.4759642859576738,0.8694138131166571,56.45676146256502,0.878771322770596,1.6152543722667945,0.949512889842617,loss,loss,loss
4h,8.3,86.15000000000146,1,0.7135746310412283,1.1746975880069874,0.9058806308778875,0.8370672097759686,51.83299389002146,0.8080344052389785,1.726146824850261,-0.43626392818726784,loss,loss,loss
