symbol,filter_cfg,exit_profile,setup,signal_ts,fill_ts,entry,stop,risk,use_8_80,use_9,use_20_200,use_time_exit,use_breakeven,hit_1,exit_type_1,R_1,exit_ts_1,hit_1.5,exit_type_1.5,R_1.5,exit_ts_1.5,hit_2,exit_type_2,R_2,exit_ts_2,hit_3,exit_type_3,R_3,exit_ts_3
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-27 12:00:00+00:00,2021-01-27 16:00:00+00:00,3.763447,3.5075529999999997,0.2558940000000005,False,False,False,False,False,True,target,1.0,2021-01-30 12:00:00+00:00,True,target,1.5,2021-01-30 16:00:00+00:00,True,target,2.0,2021-01-30 20:00:00+00:00,True,target,3.0,2021-01-31 04:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-01-28 00:00:00+00:00,2021-01-28 04:00:00+00:00,3.761247,3.578853,0.18239399999999995,False,False,False,False,False,True,target,1.0,2021-01-28 16:00:00+00:00,True,target,1.5,2021-01-30 12:00:00+00:00,True,target,2.0,2021-01-30 16:00:00+00:00,True,target,3.0,2021-01-30 20:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-05 20:00:00+00:00,2021-02-06 00:00:00+00:00,6.841146999999999,6.619053,0.22209399999999935,False,False,False,False,False,False,stop,-1.0,2021-02-06 00:00:00+00:00,False,stop,-1.0,2021-02-06 00:00:00+00:00,False,stop,-1.0,2021-02-06 00:00:00+00:00,False,stop,-1.0,2021-02-06 00:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-06 16:00:00+00:00,2021-02-06 20:00:00+00:00,6.147747,5.672553000000001,0.47519399999999923,False,False,False,False,False,True,target,1.0,2021-02-07 08:00:00+00:00,True,target,1.5,2021-02-07 12:00:00+00:00,True,target,2.0,2021-02-08 04:00:00+00:00,True,target,3.0,2021-02-08 04:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-07 04:00:00+00:00,2021-02-07 08:00:00+00:00,5.982546999999999,5.744353,0.23819399999999913,False,False,False,False,False,True,target,1.0,2021-02-07 08:00:00+00:00,True,target,1.5,2021-02-07 08:00:00+00:00,True,target,2.0,2021-02-07 08:00:00+00:00,True,target,3.0,2021-02-07 12:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-13 00:00:00+00:00,2021-02-13 04:00:00+00:00,9.512347,9.091353,0.4209940000000003,False,False,False,False,False,False,stop,-1.0,2021-02-13 08:00:00+00:00,False,stop,-1.0,2021-02-13 08:00:00+00:00,False,stop,-1.0,2021-02-13 08:00:00+00:00,False,stop,-1.0,2021-02-13 08:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-17 04:00:00+00:00,2021-02-17 08:00:00+00:00,8.009347,7.522953,0.48639399999999977,False,False,False,False,False,True,target,1.0,2021-02-18 00:00:00+00:00,True,target,1.5,2021-02-18 12:00:00+00:00,True,target,2.0,2021-02-18 12:00:00+00:00,True,target,3.0,2021-02-19 04:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-18 12:00:00+00:00,2021-02-18 16:00:00+00:00,9.304047,8.370652999999999,0.9333940000000016,False,False,False,False,False,True,target,1.0,2021-02-19 12:00:00+00:00,True,target,1.5,2021-02-19 12:00:00+00:00,True,target,2.0,2021-02-19 12:00:00+00:00,True,target,3.0,2021-02-22 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-19 04:00:00+00:00,2021-02-19 08:00:00+00:00,9.544247,8.539353,1.0048940000000002,False,False,False,False,False,True,target,1.0,2021-02-19 12:00:00+00:00,True,target,1.5,2021-02-19 12:00:00+00:00,True,target,2.0,2021-02-19 12:00:00+00:00,True,target,3.0,2021-02-22 16:00:00+00:00
SOL_USDT,a0_b0_c0,E00,PFR,2021-02-22 04:00:00+00:00,2021-02-22 08:00:00+00:00,10.804647000000001,10.304653,0.49999400000000094,False,False,False,False,False,False,stop,-1.0,2021-02-22 08:00:00+00:00,False,stop,-1.0,2021-02-22 08:00:00+00:00,False,stop,-1.0,2021-02-22 08:00:00+00:00,False,stop,-1.0,2021-02-22 08:00:00+00:00
